COD_GERAL;ANO;UF_CODIGO;UF_SIGLA;CARGO_DESCRICAO;CARGO_CODIGO;TIPO_LEGENDA;COLIGACAO_NOME;COLIGACAO_CODIGO;MINIMO;COLIGACAO_COMPOSICAO;COLIGACAO_COMPOSICAO TSE;N PARTIDOS;PARTIDO_NUMERO;PARTIDO_SIGLA;PARTIDO_NOME;VOTOS NOMINAIS;VOTOS LEGENDA;CABECA
1994136103;1994;13;AM;DEPUTADO FEDERAL;6;COLIGACAO;ALIANCA INDEPENDENTE DO AMAZONAS;6103;103;PMDB/PSDB;PMDB/PSDB;2;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO;164474;953;9
1994136101;1994;13;AM;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE AMAZONAS POPULAR;6101;101;PSTU/PT/PT DO B/PV;PT/PSTU/PV/PT DO B;4;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;778;26;9
1994136102;1994;13;AM;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE DE OPOSICAO DO AMAZONAS;6102;102;PC DO B/PL/PMN/PPS/PRONA/PSB;PL/PPS/PMN/PSB/PRONA/PC DO B;6;22;PL;PARTIDO LIBERAL;6686;104;9
1994136102;1994;13;AM;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE DE OPOSICAO DO AMAZONAS;6102;102;PC DO B/PL/PMN/PPS/PRONA/PSB;PL/PPS/PMN/PSB/PRONA/PC DO B;6;23;PPS;PARTIDO POPULAR SOCIALISTA;0;39;9
1994136100;1994;13;AM;DEPUTADO FEDERAL;6;COLIGACAO;ALIANCA DO POVO;6100;100;PDT/PFL/PP/PPR/PTB;PPR/PDT/PTB/PFL/PP;5;25;PFL;PARTIDO DA FRENTE LIBERAL;64236;158;9
1994136102;1994;13;AM;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE DE OPOSICAO DO AMAZONAS;6102;102;PC DO B/PL/PMN/PPS/PRONA/PSB;PL/PPS/PMN/PSB/PRONA/PC DO B;6;33;PMN;PARTIDO DA MOBILIZACAO NACIONAL;3185;45;9
1994136100;1994;13;AM;DEPUTADO FEDERAL;6;COLIGACAO;ALIANCA DO POVO;6100;100;PDT/PFL/PP/PPR/PTB;PPR/PDT/PTB/PFL/PP;5;39;PP;PARTIDO PROGRESSISTA;45093;102;9
1994136102;1994;13;AM;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE DE OPOSICAO DO AMAZONAS;6102;102;PC DO B/PL/PMN/PPS/PRONA/PSB;PL/PPS/PMN/PSB/PRONA/PC DO B;6;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;2004;60;9
1994136101;1994;13;AM;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE AMAZONAS POPULAR;6101;101;PSTU/PT/PT DO B/PV;PT/PSTU/PV/PT DO B;4;43;PV;PARTIDO VERDE;0;9;9
1994136103;1994;13;AM;DEPUTADO FEDERAL;6;COLIGACAO;ALIANCA INDEPENDENTE DO AMAZONAS;6103;103;PMDB/PSDB;PMDB/PSDB;2;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;70024;576;9
1994136102;1994;13;AM;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE DE OPOSICAO DO AMAZONAS;6102;102;PC DO B/PL/PMN/PPS/PRONA/PSB;PL/PPS/PMN/PSB/PRONA/PC DO B;6;56;PRONA;PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL;0;322;9
1994136102;1994;13;AM;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE DE OPOSICAO DO AMAZONAS;6102;102;PC DO B/PL/PMN/PPS/PRONA/PSB;PL/PPS/PMN/PSB/PRONA/PC DO B;6;65;PC DO B;PARTIDO COMUNISTA DO BRASIL;31689;103;9
1994136101;1994;13;AM;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE AMAZONAS POPULAR;6101;101;PSTU/PT/PT DO B/PV;PT/PSTU/PV/PT DO B;4;70;PT DO B;PARTIDO TRABALHISTA DO BRASIL;0;22;9
1994137011;1994;13;AM;DEPUTADO ESTADUAL;7;PARTIDO ISOLADO;NA;7011;11;PPR;PPR;1;11;PPR;PARTIDO PROGRESSISTA REFORMADOR;146181;593;9
1994137101;1994;13;AM;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE AMAZONAS POPULAR;7101;101;PSTU/PT/PT DO B/PV;PT/PSTU/PV/PT DO B;4;13;PT;PARTIDO DOS TRABALHADORES;21882;2949;9
1994137014;1994;13;AM;DEPUTADO ESTADUAL;7;PARTIDO ISOLADO;NA;7014;14;PTB;PTB;1;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;64471;140;9
1994137015;1994;13;AM;DEPUTADO ESTADUAL;7;PARTIDO ISOLADO;NA;7015;15;PMDB;PMDB;1;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO;115147;714;9
1994137101;1994;13;AM;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE AMAZONAS POPULAR;7101;101;PSTU/PT/PT DO B/PV;PT/PSTU/PV/PT DO B;4;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;474;27;9
1994137100;1994;13;AM;DEPUTADO ESTADUAL;7;COLIGACAO;ALIANCA POPULAR;7100;100;PRP/PSC/PSD;PSC/PSD/PRP;3;20;PSC;PARTIDO SOCIAL CRISTAO;10030;33;9
1994137102;1994;13;AM;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE DE OPOSICAO DO AMAZONAS;7102;102;PC DO B/PL/PMN/PPS/PRONA/PSB;PL/PPS/PMN/PSB/PRONA/PC DO B;6;22;PL;PARTIDO LIBERAL;20599;97;9
1994137102;1994;13;AM;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE DE OPOSICAO DO AMAZONAS;7102;102;PC DO B/PL/PMN/PPS/PRONA/PSB;PL/PPS/PMN/PSB/PRONA/PC DO B;6;23;PPS;PARTIDO POPULAR SOCIALISTA;7368;23;9
1994137025;1994;13;AM;DEPUTADO ESTADUAL;7;PARTIDO ISOLADO;NA;7025;25;PFL;PFL;1;25;PFL;PARTIDO DA FRENTE LIBERAL;49087;142;9
1994137102;1994;13;AM;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE DE OPOSICAO DO AMAZONAS;7102;102;PC DO B/PL/PMN/PPS/PRONA/PSB;PL/PPS/PMN/PSB/PRONA/PC DO B;6;33;PMN;PARTIDO DA MOBILIZACAO NACIONAL;30728;47;9
1994137039;1994;13;AM;DEPUTADO ESTADUAL;7;PARTIDO ISOLADO;NA;7039;39;PP;PP;1;39;PP;PARTIDO PROGRESSISTA;41525;88;9
1994137102;1994;13;AM;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE DE OPOSICAO DO AMAZONAS;7102;102;PC DO B/PL/PMN/PPS/PRONA/PSB;PL/PPS/PMN/PSB/PRONA/PC DO B;6;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;7176;49;9
1994137100;1994;13;AM;DEPUTADO ESTADUAL;7;COLIGACAO;ALIANCA POPULAR;7100;100;PRP/PSC/PSD;PSC/PSD/PRP;3;41;PSD;PARTIDO SOCIAL DEMOCRATICO;14721;37;9
1994137101;1994;13;AM;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE AMAZONAS POPULAR;7101;101;PSTU/PT/PT DO B/PV;PT/PSTU/PV/PT DO B;4;43;PV;PARTIDO VERDE;706;22;9
1994137100;1994;13;AM;DEPUTADO ESTADUAL;7;COLIGACAO;ALIANCA POPULAR;7100;100;PRP/PSC/PSD;PSC/PSD/PRP;3;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;37235;93;9
1994137045;1994;13;AM;DEPUTADO ESTADUAL;7;PARTIDO ISOLADO;NA;7045;45;PSDB;PSDB;1;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;33346;488;9
1994137102;1994;13;AM;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE DE OPOSICAO DO AMAZONAS;7102;102;PC DO B/PL/PMN/PPS/PRONA/PSB;PL/PPS/PMN/PSB/PRONA/PC DO B;6;56;PRONA;PARTIDO DA REEDIFICACAO DA ORDEM NACIONAL;0;290;9
1994137102;1994;13;AM;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE DE OPOSICAO DO AMAZONAS;7102;102;PC DO B/PL/PMN/PPS/PRONA/PSB;PL/PPS/PMN/PSB/PRONA/PC DO B;6;65;PC DO B;PARTIDO COMUNISTA DO BRASIL;8513;69;9
1994137101;1994;13;AM;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE AMAZONAS POPULAR;7101;101;PSTU/PT/PT DO B/PV;PT/PSTU/PV/PT DO B;4;70;PT DO B;PARTIDO TRABALHISTA DO BRASIL;2975;28;9
1994143102;1994;14;RR;GOVERNADOR;3;COLIGACAO;UNIAO POR RORAIMA;3102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;11;PPR;PARTIDO PROGRESSISTA REFORMADOR;0;0;0
1994143100;1994;14;RR;GOVERNADOR;3;COLIGACAO;FRENTE RORAIMA POPULAR;3100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;12;PDT;PARTIDO DEMOCRATICO TRABALHISTA;3350;0;1
1994143013;1994;14;RR;GOVERNADOR;3;PARTIDO ISOLADO;NA;3013;13;PT;PT;1;13;PT;PARTIDO DOS TRABALHADORES;3305;0;1
1994143103;1994;14;RR;GOVERNADOR;3;COLIGACAO;LUTA RORAIMA;3103;103;PRN/PSC/PTB;PTB/PSC/PRN;3;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;35805;0;1
1994143101;1994;14;RR;GOVERNADOR;3;COLIGACAO;TERCEIRA VIA;3101;101;PFL/PMDB/PP;PMDB/PFL/PP;3;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO;12798;0;1
1994143103;1994;14;RR;GOVERNADOR;3;COLIGACAO;LUTA RORAIMA;3103;103;PRN/PSC/PTB;PTB/PSC/PRN;3;20;PSC;PARTIDO SOCIAL CRISTAO;0;0;0
1994143102;1994;14;RR;GOVERNADOR;3;COLIGACAO;UNIAO POR RORAIMA;3102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;22;PL;PARTIDO LIBERAL;0;0;0
1994143100;1994;14;RR;GOVERNADOR;3;COLIGACAO;FRENTE RORAIMA POPULAR;3100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;23;PPS;PARTIDO POPULAR SOCIALISTA;0;0;0
1994143101;1994;14;RR;GOVERNADOR;3;COLIGACAO;TERCEIRA VIA;3101;101;PFL/PMDB/PP;PMDB/PFL/PP;3;25;PFL;PARTIDO DA FRENTE LIBERAL;0;0;0
1994143100;1994;14;RR;GOVERNADOR;3;COLIGACAO;FRENTE RORAIMA POPULAR;3100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;33;PMN;PARTIDO DA MOBILIZACAO NACIONAL;0;0;0
1994143103;1994;14;RR;GOVERNADOR;3;COLIGACAO;LUTA RORAIMA;3103;103;PRN/PSC/PTB;PTB/PSC/PRN;3;36;PRN;PARTIDO DA RECONSTRUCAO NACIONAL;0;0;0
1994143101;1994;14;RR;GOVERNADOR;3;COLIGACAO;TERCEIRA VIA;3101;101;PFL/PMDB/PP;PMDB/PFL/PP;3;39;PP;PARTIDO PROGRESSISTA;0;0;0
1994143100;1994;14;RR;GOVERNADOR;3;COLIGACAO;FRENTE RORAIMA POPULAR;3100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;0;0;0
1994143100;1994;14;RR;GOVERNADOR;3;COLIGACAO;FRENTE RORAIMA POPULAR;3100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;41;PSD;PARTIDO SOCIAL DEMOCRATICO;0;0;0
1994143100;1994;14;RR;GOVERNADOR;3;COLIGACAO;FRENTE RORAIMA POPULAR;3100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;43;PV;PARTIDO VERDE;0;0;0
1994143102;1994;14;RR;GOVERNADOR;3;COLIGACAO;UNIAO POR RORAIMA;3102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;0;0;0
1994143102;1994;14;RR;GOVERNADOR;3;COLIGACAO;UNIAO POR RORAIMA;3102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;24972;0;1
1994143100;1994;14;RR;GOVERNADOR;3;COLIGACAO;FRENTE RORAIMA POPULAR;3100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;65;PC DO B;PARTIDO COMUNISTA DO BRASIL;0;0;0
1994145102;1994;14;RR;SENADOR;5;COLIGACAO;UNIAO POR RORAIMA;5102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;11;PPR;PARTIDO PROGRESSISTA REFORMADOR;33620;0;1
1994145100;1994;14;RR;SENADOR;5;COLIGACAO;FRENTE RORAIMA POPULAR;5100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;12;PDT;PARTIDO DEMOCRATICO TRABALHISTA;10244;0;1
1994145103;1994;14;RR;SENADOR;5;COLIGACAO;LUTA RORAIMA;5103;103;PRN/PSC/PTB;PTB/PSC/PRN;3;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;69113;0;1
1994145101;1994;14;RR;SENADOR;5;COLIGACAO;TERCEIRA VIA;5101;101;PFL/PMDB/PP;PMDB/PFL/PP;3;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO;0;0;0
1994145103;1994;14;RR;SENADOR;5;COLIGACAO;LUTA RORAIMA;5103;103;PRN/PSC/PTB;PTB/PSC/PRN;3;20;PSC;PARTIDO SOCIAL CRISTAO;0;0;0
1994145102;1994;14;RR;SENADOR;5;COLIGACAO;UNIAO POR RORAIMA;5102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;22;PL;PARTIDO LIBERAL;0;0;0
1994145100;1994;14;RR;SENADOR;5;COLIGACAO;FRENTE RORAIMA POPULAR;5100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;23;PPS;PARTIDO POPULAR SOCIALISTA;0;0;0
1994145101;1994;14;RR;SENADOR;5;COLIGACAO;TERCEIRA VIA;5101;101;PFL/PMDB/PP;PMDB/PFL/PP;3;25;PFL;PARTIDO DA FRENTE LIBERAL;26132;0;1
1994145100;1994;14;RR;SENADOR;5;COLIGACAO;FRENTE RORAIMA POPULAR;5100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;33;PMN;PARTIDO DA MOBILIZACAO NACIONAL;5144;0;1
1994145103;1994;14;RR;SENADOR;5;COLIGACAO;LUTA RORAIMA;5103;103;PRN/PSC/PTB;PTB/PSC/PRN;3;36;PRN;PARTIDO DA RECONSTRUCAO NACIONAL;0;0;0
1994145101;1994;14;RR;SENADOR;5;COLIGACAO;TERCEIRA VIA;5101;101;PFL/PMDB/PP;PMDB/PFL/PP;3;39;PP;PARTIDO PROGRESSISTA;0;0;0
1994145100;1994;14;RR;SENADOR;5;COLIGACAO;FRENTE RORAIMA POPULAR;5100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;0;0;0
1994145100;1994;14;RR;SENADOR;5;COLIGACAO;FRENTE RORAIMA POPULAR;5100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;41;PSD;PARTIDO SOCIAL DEMOCRATICO;0;0;0
1994145100;1994;14;RR;SENADOR;5;COLIGACAO;FRENTE RORAIMA POPULAR;5100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;43;PV;PARTIDO VERDE;0;0;0
1994145102;1994;14;RR;SENADOR;5;COLIGACAO;UNIAO POR RORAIMA;5102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;7428;0;1
1994145102;1994;14;RR;SENADOR;5;COLIGACAO;UNIAO POR RORAIMA;5102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;0;0;0
1994145100;1994;14;RR;SENADOR;5;COLIGACAO;FRENTE RORAIMA POPULAR;5100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;65;PC DO B;PARTIDO COMUNISTA DO BRASIL;0;0;0
1994146102;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;UNIAO POR RORAIMA;6102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;11;PPR;PARTIDO PROGRESSISTA REFORMADOR;10626;38;9
1994146100;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE RORAIMA POPULAR;6100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;12;PDT;PARTIDO DEMOCRATICO TRABALHISTA;2108;21;9
1994146013;1994;14;RR;DEPUTADO FEDERAL;6;PARTIDO ISOLADO;NA;6013;13;PT;PT;1;13;PT;PARTIDO DOS TRABALHADORES;762;320;9
1994146103;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;LUTA RORAIMA;6103;103;PRN/PSC/PTB;PTB/PSC/PRN;3;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;35011;112;9
1994146101;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;TERCEIRA VIA;6101;101;PFL/PMDB/PP;PMDB/PFL/PP;3;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO;2436;18;9
1994146103;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;LUTA RORAIMA;6103;103;PRN/PSC/PTB;PTB/PSC/PRN;3;20;PSC;PARTIDO SOCIAL CRISTAO;5072;2;9
1994146102;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;UNIAO POR RORAIMA;6102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;22;PL;PARTIDO LIBERAL;1525;5;9
1994146100;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE RORAIMA POPULAR;6100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;23;PPS;PARTIDO POPULAR SOCIALISTA;0;1;9
1994146101;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;TERCEIRA VIA;6101;101;PFL/PMDB/PP;PMDB/PFL/PP;3;25;PFL;PARTIDO DA FRENTE LIBERAL;7557;10;9
1994146100;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE RORAIMA POPULAR;6100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;33;PMN;PARTIDO DA MOBILIZACAO NACIONAL;18;4;9
1994146103;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;LUTA RORAIMA;6103;103;PRN/PSC/PTB;PTB/PSC/PRN;3;36;PRN;PARTIDO DA RECONSTRUCAO NACIONAL;0;4;9
1994146101;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;TERCEIRA VIA;6101;101;PFL/PMDB/PP;PMDB/PFL/PP;3;39;PP;PARTIDO PROGRESSISTA;1760;3;9
1994146100;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE RORAIMA POPULAR;6100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;694;1;9
1994146100;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE RORAIMA POPULAR;6100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;41;PSD;PARTIDO SOCIAL DEMOCRATICO;617;6;9
1994146100;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE RORAIMA POPULAR;6100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;43;PV;PARTIDO VERDE;431;7;9
1994146102;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;UNIAO POR RORAIMA;6102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;0;1;9
1994146102;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;UNIAO POR RORAIMA;6102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;6368;68;9
1994146100;1994;14;RR;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE RORAIMA POPULAR;6100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;65;PC DO B;PARTIDO COMUNISTA DO BRASIL;0;0;9
1994147102;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;UNIAO POR RORAIMA;7102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;11;PPR;PARTIDO PROGRESSISTA REFORMADOR;15381;24;9
1994147100;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE RORAIMA POPULAR;7100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;12;PDT;PARTIDO DEMOCRATICO TRABALHISTA;3718;13;9
1994147013;1994;14;RR;DEPUTADO ESTADUAL;7;PARTIDO ISOLADO;NA;7013;13;PT;PT;1;13;PT;PARTIDO DOS TRABALHADORES;1277;188;9
1994147103;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;LUTA RORAIMA;7103;103;PRN/PSC/PTB;PTB/PSC/PRN;3;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;23942;94;9
1994147101;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;TERCEIRA VIA;7101;101;PFL/PMDB/PP;PMDB/PFL/PP;3;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO;1986;16;9
1994147103;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;LUTA RORAIMA;7103;103;PRN/PSC/PTB;PTB/PSC/PRN;3;20;PSC;PARTIDO SOCIAL CRISTAO;6570;3;9
1994147102;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;UNIAO POR RORAIMA;7102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;22;PL;PARTIDO LIBERAL;2098;6;9
1994147100;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE RORAIMA POPULAR;7100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;23;PPS;PARTIDO POPULAR SOCIALISTA;298;0;9
1994147101;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;TERCEIRA VIA;7101;101;PFL/PMDB/PP;PMDB/PFL/PP;3;25;PFL;PARTIDO DA FRENTE LIBERAL;8728;8;9
1994147100;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE RORAIMA POPULAR;7100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;33;PMN;PARTIDO DA MOBILIZACAO NACIONAL;1141;2;9
1994147103;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;LUTA RORAIMA;7103;103;PRN/PSC/PTB;PTB/PSC/PRN;3;36;PRN;PARTIDO DA RECONSTRUCAO NACIONAL;0;1;9
1994147101;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;TERCEIRA VIA;7101;101;PFL/PMDB/PP;PMDB/PFL/PP;3;39;PP;PARTIDO PROGRESSISTA;3672;6;9
1994147100;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE RORAIMA POPULAR;7100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;785;1;9
1994147100;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE RORAIMA POPULAR;7100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;41;PSD;PARTIDO SOCIAL DEMOCRATICO;1783;1;9
1994147100;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE RORAIMA POPULAR;7100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;43;PV;PARTIDO VERDE;112;3;9
1994147102;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;UNIAO POR RORAIMA;7102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;2071;3;9
1994147102;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;UNIAO POR RORAIMA;7102;102;PL/PPR/PRP/PSDB;PPR/PL/PRP/PSDB;4;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;5291;28;9
1994147100;1994;14;RR;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE RORAIMA POPULAR;7100;100;PC DO B/PDT/PMN/PPS/PSB/PSD/PV;PDT/PPS/PMN/PSB/PSD/PV/PC DO B;7;65;PC DO B;PARTIDO COMUNISTA DO BRASIL;0;2;9
1994163100;1994;16;AP;GOVERNADOR;3;COLIGACAO;UM AMAPA DE TRABALHO;3100;100;PMDB/PP/PPR/PPS;PPR/PMDB/PPS/PP;4;11;PPR;PARTIDO PROGRESSISTA REFORMADOR;0;0;0
1994163101;1994;16;AP;GOVERNADOR;3;COLIGACAO;TUDO POR NOSSA TERRA;3101;101;PC DO B/PDT/PSB/PT/PV;PDT/PT/PSB/PV/PC DO B;5;12;PDT;PARTIDO DEMOCRATICO TRABALHISTA;0;0;0
1994163101;1994;16;AP;GOVERNADOR;3;COLIGACAO;TUDO POR NOSSA TERRA;3101;101;PC DO B/PDT/PSB/PT/PV;PDT/PT/PSB/PV/PC DO B;5;13;PT;PARTIDO DOS TRABALHADORES;0;0;0
